PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
2465_01,2,0,4,82,2,1,35.0,0,667.0,0.0,387.0,1582,1486,0.0,0.0
2468_01,3,1,5,172,2,1,43.0,0,0.0,0.0,0.0,988,1314,0.0,0.0
2469_01,2,1,6,473,2,3,25.0,0,0.0,0.0,0.0,827,52,0.0,0.0
2469_02,2,0,6,473,2,3,19.0,0,278.0,0.0,311.0,2611,52,560.0,0.0
2473_01,1,0,6,474,2,3,25.0,0,0.0,0.0,3.0,1649,392,867.0,0.0
2481_01,0,1,7,400,2,1,22.0,0,0.0,0.0,0.0,1222,1207,0.0,0.0
2481_02,1,0,0,0,0,3,23.0,0,460.0,182.0,40.0,1744,1207,40.0,65.0
2482_01,3,0,4,84,2,1,42.0,0,3.0,2477.0,0.0,2705,198,1585.0,1765.0
2482_02,3,0,4,84,2,1,40.0,0,33.0,3030.0,0.0,1728,198,3588.0,377.0
2484_01,2,1,6,478,2,3,71.0,0,0.0,0.0,-1.0,2413,1815,0.0,0.0
2484_02,2,0,6,478,2,3,18.0,0,572.0,0.0,21.0,526,1815,441.0,5.0
2485_01,2,0,5,175,2,3,34.0,1,617.0,0.0,478.0,958,1157,0.0,203.0
2487_01,2,0,6,514,1,3,4.0,0,0.0,-1.0,0.0,61,979,0.0,0.0
2487_02,2,1,6,514,1,3,18.0,0,0.0,0.0,0.0,2049,979,0.0,0.0
2487_03,2,0,4,73,1,3,22.0,0,1938.0,475.0,165.0,2281,979,0.0,0.0
2490_01,1,0,6,479,2,3,38.0,0,41.0,0.0,19.0,1095,1664,57.0,685.0
2493_01,3,0,3,88,2,1,33.0,0,1.0,-1.0,0.0,1899,951,0.0,6031.0
2493_02,3,0,3,88,2,2,27.0,1,0.0,11984.0,1610.0,1699,951,709.0,19086.0
2494_01,3,1,2,95,2,3,18.0,0,0.0,0.0,0.0,2547,2299,0.0,0.0
2494_02,3,0,2,95,2,1,34.0,0,65.0,1612.0,0.0,1186,2299,5831.0,631.0
2495_01,1,0,7,402,2,1,66.0,0,595.0,0.0,0.0,1915,1560,33.0,0.0
2501_01,3,1,3,90,2,3,47.0,0,0.0,-1.0,-1.0,1915,1560,0.0,0.0
2504_01,1,0,6,482,2,3,35.0,0,127.0,629.0,59.0,1585,420,86.0,0.0
2507_01,1,1,7,405,1,3,23.0,0,0.0,0.0,0.0,652,599,0.0,0.0
2511_01,1,0,6,518,1,3,36.0,0,59.0,59.0,850.0,1349,1362,0.0,2.0
2514_01,1,0,0,0,0,3,36.0,0,3.0,755.0,0.0,2509,1964,33.0,0.0
2517_01,2,1,6,484,2,3,35.0,0,0.0,0.0,0.0,1395,272,0.0,0.0
2525_01,1,0,6,486,2,3,15.0,0,756.0,3.0,43.0,978,1424,30.0,45.0
2529_01,3,0,3,89,1,0,39.0,1,381.0,1222.0,1104.0,592,315,121.0,2827.0
2533_01,1,0,7,408,1,1,48.0,0,283.0,0.0,3.0,985,818,0.0,106.0
2536_01,2,1,6,490,2,3,47.0,0,0.0,0.0,0.0,690,772,0.0,0.0
2538_01,3,1,2,76,1,1,21.0,0,-1.0,0.0,0.0,736,1772,0.0,0.0
2538_02,3,1,2,76,1,3,31.0,0,0.0,0.0,0.0,2808,1617,0.0,0.0
2539_01,1,0,0,0,0,3,13.0,0,0.0,956.0,22.0,951,1972,41.0,0.0
2543_01,1,0,6,521,1,3,32.0,0,0.0,1010.0,0.0,1945,676,0.0,0.0
2554_01,1,-1,6,493,2,2,22.0,0,0.0,1185.0,3.0,945,1271,0.0,-1.0
2556_01,2,1,6,524,1,1,40.0,0,0.0,0.0,0.0,2629,2262,0.0,0.0
2563_01,1,1,7,409,2,3,15.0,0,0.0,0.0,0.0,2494,702,0.0,0.0
2566_01,1,0,7,410,2,0,33.0,0,878.0,10.0,0.0,1112,2214,0.0,0.0
2567_01,2,1,5,180,2,3,28.0,0,0.0,0.0,0.0,526,1123,0.0,0.0
2567_02,2,1,6,494,2,3,17.0,0,0.0,0.0,0.0,2143,1123,0.0,0.0
2568_01,1,0,6,495,2,3,20.0,0,0.0,636.0,0.0,2160,2142,4.0,0.0
2569_01,1,0,6,528,1,3,42.0,0,0.0,592.0,112.0,1817,1287,0.0,0.0
2570_01,1,1,7,413,1,3,18.0,0,0.0,0.0,0.0,2760,1973,0.0,0.0
2575_01,2,0,6,529,1,1,27.0,0,824.0,0.0,5649.0,570,1487,133.0,0.0
2576_01,2,1,6,497,2,3,32.0,0,0.0,0.0,0.0,342,28,0.0,-1.0
2577_01,1,1,7,411,2,3,19.0,0,0.0,0.0,0.0,1092,381,0.0,0.0
2577_02,1,1,7,411,2,3,9.0,0,0.0,0.0,0.0,533,381,0.0,0.0
2579_01,2,0,6,530,1,3,36.0,0,904.0,49.0,123.0,2574,1713,199.0,72.0
2583_01,1,1,7,416,1,3,21.0,0,0.0,0.0,0.0,2806,213,0.0,0.0
2585_01,3,1,2,79,1,3,40.0,-1,0.0,0.0,0.0,2409,2368,0.0,0.0
2586_01,1,1,7,418,1,3,42.0,0,-1.0,0.0,0.0,568,1773,0.0,0.0
2587_01,2,1,6,532,1,3,40.0,0,0.0,0.0,0.0,1303,2268,0.0,0.0
2587_02,2,1,6,532,1,3,22.0,0,0.0,0.0,0.0,798,2268,0.0,0.0
2600_01,2,0,5,157,1,3,15.0,0,81.0,0.0,2267.0,454,337,0.0,0.0
2603_01,1,1,7,414,2,3,38.0,0,0.0,0.0,0.0,1744,254,0.0,0.0
2603_02,1,0,6,501,2,1,15.0,0,0.0,156.0,699.0,2615,254,45.0,0.0
2604_01,1,1,7,423,1,2,24.0,0,0.0,0.0,0.0,423,2171,0.0,0.0
2608_01,1,1,7,415,2,3,22.0,0,0.0,0.0,0.0,1350,1627,0.0,0.0
2610_01,1,0,6,502,2,3,24.0,0,2469.0,0.0,0.0,1664,1901,0.0,56.0
2611_01,1,0,7,417,2,3,25.0,0,5.0,524.0,267.0,2419,2319,0.0,982.0
2612_01,1,0,6,538,1,3,22.0,0,644.0,2.0,0.0,1436,53,83.0,0.0
2613_01,1,0,6,539,1,3,57.0,0,4.0,0.0,702.0,1918,144,37.0,0.0
2614_01,2,0,6,503,2,3,25.0,0,938.0,0.0,206.0,2276,40,0.0,289.0
2615_01,1,0,6,540,1,3,21.0,0,0.0,0.0,1352.0,1912,1408,0.0,182.0
2620_01,1,1,7,425,1,1,41.0,0,0.0,0.0,0.0,1811,2236,0.0,0.0
2621_01,3,0,3,94,2,1,27.0,0,11567.0,246.0,0.0,730,2141,5957.0,496.0
2623_01,1,0,6,506,2,3,18.0,0,419.0,134.0,0.0,1300,769,311.0,0.0
2630_01,1,0,6,507,2,3,61.0,0,1.0,0.0,328.0,2313,1265,241.0,873.0
2630_02,1,1,7,418,2,3,9.0,0,0.0,0.0,0.0,1345,1265,0.0,0.0
2630_03,1,-1,7,418,2,3,1.0,0,0.0,0.0,0.0,336,1265,0.0,0.0
2632_01,1,0,6,546,1,3,27.0,0,0.0,196.0,7.0,558,282,0.0,1325.0
2637_01,1,0,0,0,0,3,20.0,0,0.0,0.0,0.0,2416,2102,631.0,350.0
2637_02,1,1,7,429,1,2,2.0,0,0.0,0.0,0.0,303,2102,0.0,0.0
2637_03,1,0,7,429,1,3,0.0,0,0.0,0.0,0.0,1921,2102,0.0,0.0
2639_01,2,1,6,509,2,3,25.0,0,0.0,0.0,0.0,2234,1196,0.0,0.0
2644_01,1,0,6,512,2,3,22.0,0,2.0,12.0,0.0,951,571,630.0,59.0
2653_01,2,0,6,548,1,3,32.0,1,733.0,11.0,1819.0,1471,1501,34.0,1.0
2654_01,2,0,4,89,2,3,28.0,0,1.0,-1.0,195.0,2104,366,62.0,2406.0
2656_01,3,1,3,96,2,3,43.0,0,0.0,0.0,0.0,898,1855,0.0,0.0
2665_01,3,0,3,92,1,1,28.0,0,0.0,774.0,2760.0,2339,1968,4171.0,118.0
2667_01,3,1,2,101,2,1,32.0,0,0.0,0.0,0.0,2258,2281,0.0,0.0
2667_02,3,0,2,101,2,3,54.0,0,0.0,373.0,-1.0,1243,2281,400.0,3217.0
2667_03,3,0,2,101,2,3,27.0,0,0.0,0.0,0.0,355,2281,6.0,3223.0
2667_04,3,1,2,101,2,3,30.0,0,0.0,0.0,0.0,2430,2281,0.0,0.0
2667_05,3,1,2,101,2,1,25.0,0,0.0,0.0,0.0,1270,2281,0.0,0.0
2669_01,2,0,6,553,1,3,39.0,0,1236.0,0.0,849.0,1308,1338,-1.0,0.0
2673_01,1,0,7,433,1,3,14.0,0,100.0,3821.0,133.0,1735,949,116.0,8.0
2674_01,1,0,7,425,2,3,8.0,0,0.0,0.0,0.0,2633,2156,0.0,0.0
2674_02,1,0,7,425,2,3,22.0,0,0.0,75.0,688.0,639,2156,42.0,3.0
2680_01,3,0,2,82,1,3,27.0,0,0.0,263.0,1.0,1915,1560,8580.0,0.0
2681_01,1,1,7,427,2,2,43.0,0,0.0,0.0,0.0,2603,1449,0.0,0.0
2686_01,1,0,6,518,2,3,16.0,0,2730.0,397.0,0.0,2723,1278,0.0,56.0
2689_01,1,0,7,436,1,3,40.0,0,4.0,-1.0,0.0,80,1723,1759.0,0.0
2694_01,3,1,2,84,1,3,48.0,0,0.0,0.0,0.0,41,2376,0.0,0.0
2694_02,3,0,3,93,1,3,25.0,0,0.0,10754.0,3.0,1672,2376,345.0,478.0
2696_01,3,0,3,98,2,3,29.0,0,0.0,2074.0,0.0,823,275,6.0,320.0
2699_01,1,0,6,519,2,2,60.0,0,0.0,245.0,0.0,597,296,985.0,0.0
2705_01,0,1,7,430,2,3,22.0,0,0.0,0.0,0.0,1329,1417,0.0,0.0
2710_01,3,1,2,104,2,1,37.0,0,0.0,0.0,-1.0,1944,783,0.0,0.0
2710_02,3,1,2,104,2,1,35.0,0,0.0,0.0,0.0,1684,783,-1.0,0.0
2711_01,2,0,6,560,1,3,23.0,0,855.0,1296.0,3765.0,873,925,0.0,0.0
2715_01,2,0,5,162,1,3,24.0,0,671.0,0.0,344.0,1655,2182,0.0,6.0
2715_02,2,0,6,562,1,3,15.0,0,1416.0,0.0,1184.0,1806,2182,3.0,0.0
2716_01,3,0,4,80,1,3,18.0,0,0.0,-1.0,0.0,777,2352,1685.0,-1.0
2716_02,3,1,4,80,1,1,14.0,0,0.0,0.0,0.0,1159,2352,0.0,0.0
2719_01,2,0,4,92,2,3,39.0,0,2194.0,1034.0,21.0,101,1395,0.0,0.0
2719_02,2,1,6,524,2,3,12.0,0,0.0,0.0,0.0,462,1395,0.0,0.0
2719_03,2,0,6,524,2,3,43.0,0,1259.0,0.0,0.0,2827,1395,963.0,0.0
2728_01,2,0,6,526,2,3,45.0,0,16.0,0.0,1103.0,435,981,-1.0,0.0
2731_01,1,1,7,434,2,3,24.0,-1,0.0,0.0,0.0,960,1749,0.0,0.0
2733_01,1,0,6,566,1,3,52.0,0,0.0,295.0,0.0,2768,2067,-1.0,233.0
2735_01,1,0,7,441,1,3,18.0,0,798.0,2.0,0.0,961,960,8.0,0.0
2742_01,1,1,7,436,2,2,38.0,0,0.0,0.0,0.0,1399,2053,0.0,0.0
2744_01,1,0,7,443,1,1,-1.0,0,0.0,765.0,3.0,1349,517,14.0,1.0
2749_01,1,1,7,437,2,3,28.0,0,0.0,0.0,0.0,2542,167,0.0,0.0
2757_01,1,0,7,445,1,3,19.0,0,0.0,0.0,0.0,1812,2261,802.0,7.0
2761_01,1,0,6,531,2,2,45.0,0,3.0,31.0,60.0,2690,881,515.0,0.0
2761_02,1,0,6,531,2,3,27.0,0,0.0,0.0,1388.0,2855,2116,0.0,15.0
2766_01,1,1,7,440,2,1,15.0,0,0.0,0.0,0.0,2671,975,0.0,0.0
2767_01,1,0,7,441,2,3,22.0,0,0.0,130.0,39.0,1945,2007,457.0,0.0
2771_01,1,0,6,574,1,3,23.0,0,0.0,102.0,0.0,1457,1737,0.0,587.0
2775_01,3,0,3,101,2,3,32.0,0,0.0,442.0,0.0,2685,598,1700.0,315.0
2776_01,1,0,7,445,2,3,15.0,0,0.0,34.0,861.0,260,1207,0.0,47.0
2777_01,3,1,1,33,2,3,30.0,1,0.0,0.0,0.0,1684,711,0.0,0.0
2779_01,1,0,6,577,1,3,60.0,0,454.0,1.0,91.0,2397,727,1.0,227.0
2782_01,1,-1,6,534,2,3,50.0,0,0.0,104.0,6.0,2768,247,1940.0,1.0
2791_01,1,-1,7,451,1,3,45.0,0,545.0,63.0,38.0,864,1329,3.0,369.0
2794_01,2,0,5,170,1,3,24.0,0,915.0,0.0,67.0,1714,997,0.0,67.0
2794_02,2,0,6,579,1,3,22.0,0,842.0,-1.0,431.0,1107,471,52.0,0.0
2794_03,2,0,6,579,1,3,20.0,0,1.0,0.0,2638.0,2835,997,0.0,0.0
2794_04,2,1,6,579,1,1,19.0,0,0.0,0.0,0.0,2270,997,0.0,0.0
2794_05,2,0,6,579,1,3,40.0,0,203.0,2.0,112.0,2712,471,0.0,1065.0
2794_06,2,1,6,579,1,3,14.0,0,0.0,0.0,0.0,1770,997,0.0,0.0
2794_07,2,1,6,579,1,3,18.0,0,0.0,0.0,0.0,869,471,0.0,0.0
2800_01,2,1,5,191,2,1,20.0,0,0.0,0.0,0.0,2598,1514,0.0,0.0
2803_01,3,1,4,84,1,3,35.0,0,0.0,0.0,0.0,920,1791,0.0,0.0
2804_01,1,1,7,448,2,3,24.0,0,0.0,0.0,0.0,356,1980,0.0,0.0
2808_01,3,1,3,95,1,1,30.0,0,0.0,0.0,0.0,1461,2221,0.0,0.0
2808_02,3,0,3,95,1,3,44.0,0,0.0,9662.0,0.0,1694,2221,1.0,1260.0
2815_01,1,0,5,172,1,3,42.0,0,0.0,0.0,85.0,2378,297,0.0,703.0
2815_02,1,1,7,456,1,3,3.0,0,0.0,0.0,0.0,269,297,0.0,0.0
2815_03,1,0,6,583,1,3,19.0,0,6.0,697.0,0.0,2170,297,0.0,0.0
2816_01,3,1,4,85,1,3,69.0,0,0.0,0.0,0.0,1631,1313,0.0,0.0
2827_01,1,1,7,451,2,1,50.0,0,0.0,0.0,0.0,318,992,0.0,0.0
2828_01,1,0,7,459,1,2,15.0,0,144.0,0.0,0.0,966,2246,6.0,379.0
2829_01,1,1,7,460,1,3,18.0,0,0.0,0.0,0.0,147,690,0.0,0.0
2830_01,1,1,7,461,1,2,25.0,0,0.0,0.0,0.0,1816,15,0.0,0.0
2833_01,1,1,7,462,1,2,15.0,0,0.0,0.0,0.0,2047,1266,0.0,0.0
2836_01,3,0,3,106,2,1,62.0,0,0.0,9724.0,0.0,1976,1975,47.0,14.0
2841_01,1,0,6,589,1,3,19.0,0,0.0,9.0,0.0,843,1059,1118.0,0.0
2842_01,1,1,7,463,1,3,29.0,0,0.0,0.0,0.0,45,1010,0.0,0.0
2844_01,1,0,6,541,2,1,28.0,0,16.0,0.0,0.0,31,258,-1.0,1317.0
2845_01,3,1,3,97,1,1,25.0,0,0.0,0.0,0.0,2127,667,0.0,0.0
2845_02,3,1,3,97,1,0,22.0,0,0.0,0.0,0.0,1985,667,0.0,0.0
2848_01,3,1,1,34,2,3,35.0,0,0.0,0.0,0.0,32,367,0.0,0.0
2848_02,3,1,1,34,2,3,61.0,0,0.0,0.0,0.0,2575,367,0.0,0.0
2848_03,3,1,1,34,2,1,26.0,0,0.0,0.0,0.0,2625,367,0.0,0.0
2849_01,1,0,0,0,0,3,19.0,0,0.0,0.0,0.0,1913,1379,0.0,1201.0
2850_01,2,0,6,543,2,3,2.0,0,0.0,0.0,0.0,664,272,0.0,0.0
2850_02,2,1,6,543,2,3,0.0,0,0.0,0.0,0.0,2361,272,0.0,0.0
2850_03,2,0,5,192,2,3,26.0,0,1208.0,90.0,1.0,1924,272,0.0,0.0
2850_04,2,1,6,543,2,3,6.0,0,0.0,0.0,0.0,2574,272,0.0,0.0
2851_01,1,0,6,590,1,1,23.0,0,5.0,0.0,0.0,1610,286,49.0,668.0
2855_01,0,1,4,87,1,1,50.0,0,0.0,0.0,0.0,345,1406,0.0,0.0
2864_01,2,0,6,548,2,3,18.0,0,2366.0,0.0,238.0,1782,796,0.0,0.0
2868_01,1,1,7,453,2,3,7.0,0,0.0,0.0,0.0,2422,1467,0.0,0.0
2868_02,1,1,7,453,2,3,3.0,0,0.0,0.0,0.0,2426,1467,0.0,0.0
2868_03,1,-1,7,453,2,3,3.0,0,0.0,0.0,0.0,420,1467,0.0,0.0
2868_04,1,0,7,453,2,3,37.0,0,0.0,0.0,1631.0,2362,1467,0.0,75.0
2874_01,1,0,5,177,1,3,25.0,0,-1.0,5.0,12.0,2403,929,978.0,0.0
2879_01,1,0,6,594,1,3,22.0,0,0.0,-1.0,0.0,1664,59,0.0,1128.0
2885_01,2,0,6,549,2,3,20.0,0,91.0,0.0,10.0,317,406,1187.0,0.0
2886_01,2,0,6,596,1,3,32.0,0,2436.0,0.0,18.0,227,241,9.0,0.0
2889_01,1,0,5,195,2,3,34.0,0,0.0,0.0,573.0,2380,872,214.0,0.0
2895_01,3,1,3,111,2,1,47.0,0,0.0,0.0,0.0,1475,1314,0.0,0.0
2896_01,1,0,6,550,2,3,23.0,0,11.0,0.0,0.0,323,1655,0.0,1281.0
2898_01,3,0,2,90,1,3,22.0,0,0.0,4313.0,0.0,2774,1940,0.0,25.0
2898_02,3,1,2,90,1,3,35.0,0,0.0,0.0,0.0,1126,22,0.0,0.0
2903_01,1,0,7,472,1,2,18.0,0,33.0,1352.0,38.0,1915,1560,0.0,-1.0
2904_01,3,0,3,99,1,3,36.0,0,86.0,290.0,2271.0,1126,1181,2184.0,91.0
2904_02,3,1,3,99,1,3,32.0,0,0.0,0.0,0.0,2395,1181,0.0,0.0
2911_01,1,1,7,465,2,3,29.0,0,0.0,0.0,0.0,2582,1721,0.0,0.0
2914_01,3,1,2,91,1,3,19.0,0,0.0,0.0,0.0,547,1910,0.0,0.0
2915_01,2,1,6,554,2,3,45.0,0,0.0,0.0,0.0,2457,1340,0.0,0.0
2916_01,2,1,6,604,1,3,-1.0,0,0.0,0.0,0.0,723,1905,0.0,0.0
2917_01,1,0,6,605,1,3,14.0,0,890.0,0.0,75.0,1856,2286,0.0,0.0
2918_01,3,0,2,108,2,1,22.0,0,0.0,562.0,0.0,1284,1008,0.0,3808.0
2921_01,1,0,6,607,1,3,31.0,0,0.0,0.0,0.0,2353,1989,234.0,572.0
2922_01,2,0,6,608,1,3,25.0,0,1.0,72.0,1202.0,926,1106,33.0,0.0
2923_01,1,0,7,466,2,3,15.0,0,19.0,3673.0,173.0,2156,1689,0.0,314.0
2924_01,2,0,6,556,2,3,28.0,0,2521.0,0.0,303.0,579,202,8.0,0.0
2931_01,1,1,7,475,1,3,34.0,0,0.0,0.0,0.0,1331,868,0.0,0.0
2931_02,1,0,6,612,1,3,28.0,0,743.0,27.0,10.0,713,868,0.0,17.0
2932_01,3,1,2,109,2,0,45.0,0,0.0,0.0,0.0,2301,2234,0.0,0.0
2933_01,1,-1,6,613,1,3,44.0,0,0.0,72.0,0.0,865,1833,665.0,0.0
2937_01,1,0,6,614,1,3,22.0,0,0.0,1.0,-1.0,2600,747,237.0,620.0
2939_01,1,0,7,476,1,3,48.0,0,0.0,0.0,889.0,975,1577,0.0,0.0
2946_01,1,0,6,616,1,3,25.0,0,1722.0,906.0,0.0,914,592,0.0,1.0
2946_02,1,0,7,480,1,3,24.0,0,646.0,202.0,0.0,1895,592,3.0,2.0
2946_03,1,0,7,480,1,3,20.0,0,0.0,822.0,0.0,2572,592,65.0,0.0
2946_04,1,0,7,480,1,3,46.0,0,0.0,7.0,327.0,2058,592,0.0,508.0
2947_01,1,1,7,481,1,3,40.0,0,0.0,0.0,0.0,139,818,0.0,0.0
2951_01,1,0,7,483,1,2,26.0,0,368.0,0.0,-1.0,430,1698,406.0,0.0
2952_01,1,0,6,618,1,1,56.0,0,0.0,88.0,0.0,2715,329,882.0,207.0
2955_01,1,-1,6,560,2,3,37.0,0,262.0,380.0,0.0,1300,795,39.0,766.0
2957_01,1,1,7,484,1,3,35.0,0,0.0,0.0,0.0,1443,1985,0.0,0.0
2963_01,1,0,7,471,2,3,15.0,0,152.0,630.0,124.0,1921,1915,1.0,0.0
2967_01,1,0,6,623,1,3,21.0,0,0.0,934.0,0.0,1881,1966,-1.0,0.0
2973_01,1,0,5,196,2,3,24.0,0,0.0,2.0,70.0,663,631,707.0,7.0
2974_01,0,0,6,624,1,1,30.0,0,0.0,137.0,15.0,84,45,0.0,1292.0
2976_01,3,1,2,110,2,1,34.0,0,0.0,0.0,0.0,877,1201,0.0,0.0
2976_02,3,1,2,110,2,1,16.0,0,0.0,0.0,0.0,2625,1201,0.0,0.0
2976_03,3,1,2,110,2,1,55.0,0,0.0,0.0,0.0,2354,1201,0.0,0.0
2976_04,3,0,2,110,2,1,27.0,0,0.0,49.0,77.0,1572,1201,2427.0,3590.0
2977_01,1,0,6,625,1,3,44.0,0,48.0,207.0,10.0,2680,1545,443.0,2.0
2977_02,1,0,6,625,1,3,17.0,0,75.0,0.0,816.0,1621,1545,0.0,265.0
2977_03,1,0,6,625,1,2,17.0,0,546.0,0.0,0.0,672,1545,0.0,203.0
2978_01,2,0,6,565,2,3,36.0,0,3.0,0.0,345.0,150,1258,1.0,960.0
2980_01,1,0,6,566,2,3,18.0,0,0.0,0.0,111.0,2600,917,451.0,82.0
2981_01,1,1,7,487,1,2,14.0,0,0.0,0.0,0.0,990,225,0.0,0.0
2985_01,1,0,6,567,2,3,21.0,0,0.0,680.0,0.0,2623,1760,0.0,13.0
2987_01,1,0,5,184,1,1,26.0,0,783.0,40.0,77.0,1458,2390,6.0,0.0
2989_01,1,0,6,568,2,3,-1.0,0,1.0,395.0,0.0,1958,1267,240.0,12.0
2991_01,2,0,6,569,2,3,21.0,0,1214.0,0.0,88.0,1056,241,1296.0,0.0
2997_01,3,1,2,95,1,1,25.0,0,0.0,0.0,0.0,1825,460,0.0,0.0
2997_02,3,0,2,95,1,3,27.0,0,0.0,4.0,549.0,898,2358,2928.0,354.0
2997_03,3,0,2,95,1,1,25.0,0,0.0,2037.0,2.0,119,460,0.0,2166.0
2997_04,3,1,2,95,1,3,43.0,0,0.0,0.0,0.0,2389,2133,0.0,0.0
2999_01,2,0,4,91,1,3,35.0,0,1228.0,0.0,1923.0,1016,1610,19.0,2.0
3002_01,1,0,6,628,1,2,21.0,0,0.0,0.0,0.0,1113,2201,95.0,642.0
3007_01,1,0,7,488,1,3,23.0,0,1.0,0.0,0.0,1095,469,445.0,0.0
3008_01,3,1,4,92,1,1,17.0,0,0.0,0.0,-1.0,1877,1762,-1.0,0.0
3008_02,0,0,4,92,1,3,21.0,0,0.0,844.0,36.0,525,1762,2051.0,3178.0
3008_03,3,1,4,92,1,3,21.0,0,0.0,0.0,0.0,786,1762,0.0,0.0
3008_04,3,0,4,92,1,3,39.0,0,0.0,2061.0,18.0,868,1762,443.0,157.0
3008_05,3,1,4,92,1,1,22.0,0,0.0,0.0,0.0,375,1762,0.0,0.0
3008_06,3,1,4,92,1,1,40.0,0,0.0,0.0,0.0,2541,1762,0.0,0.0
3011_01,1,1,7,489,1,3,25.0,0,0.0,0.0,0.0,667,2258,0.0,0.0
3016_01,1,0,7,490,1,3,6.0,0,0.0,0.0,0.0,952,1048,0.0,0.0
3016_02,1,1,7,490,1,3,1.0,0,0.0,0.0,0.0,950,2271,0.0,0.0
3016_03,1,1,7,490,1,3,1.0,0,0.0,0.0,0.0,1343,1048,0.0,0.0
3016_04,1,0,5,186,1,3,20.0,0,768.0,-1.0,0.0,1645,1048,0.0,3.0
3017_01,1,0,7,491,1,3,17.0,0,0.0,4738.0,188.0,204,1067,0.0,-1.0
3028_01,1,1,7,494,1,3,22.0,0,0.0,0.0,0.0,1958,1336,0.0,0.0
3031_01,2,1,6,633,1,1,18.0,0,0.0,0.0,0.0,1049,1552,0.0,0.0
3035_01,2,0,5,188,1,3,49.0,0,0.0,0.0,0.0,2759,700,0.0,0.0
3037_01,3,1,3,104,1,1,27.0,0,0.0,0.0,0.0,1834,1916,0.0,0.0
3037_02,3,1,3,104,1,3,40.0,0,0.0,0.0,0.0,2747,1916,0.0,0.0
3041_01,1,0,5,189,1,0,22.0,0,1.0,0.0,55.0,715,1969,183.0,552.0
3043_01,2,-1,6,635,1,3,55.0,0,174.0,0.0,958.0,126,2163,84.0,0.0
3046_01,0,0,4,93,1,3,45.0,0,0.0,2203.0,0.0,538,1046,895.0,0.0
3049_01,1,0,7,495,1,3,33.0,0,1726.0,0.0,2.0,2194,762,0.0,50.0
3051_01,1,0,7,496,1,3,42.0,0,56.0,3.0,0.0,1109,1342,1771.0,514.0
3052_01,3,0,3,116,2,3,27.0,0,0.0,351.0,0.0,1525,1700,3829.0,76.0
3056_01,1,1,7,497,1,3,16.0,0,0.0,0.0,0.0,2077,1522,0.0,0.0
3057_01,2,0,6,580,2,0,23.0,0,-1.0,0.0,178.0,779,2230,0.0,0.0
3058_01,1,0,7,481,2,3,31.0,0,885.0,0.0,0.0,1357,219,0.0,22.0
3059_01,3,1,2,100,1,3,62.0,0,0.0,0.0,0.0,1923,1099,0.0,0.0
3069_01,1,0,6,582,2,2,43.0,0,472.0,52.0,160.0,194,1753,0.0,0.0
3072_01,2,1,6,639,1,1,57.0,0,0.0,0.0,0.0,1051,1873,0.0,0.0
3074_01,1,0,6,583,2,2,23.0,0,0.0,0.0,1342.0,2786,2165,7.0,0.0
3075_01,1,0,6,641,1,1,20.0,0,107.0,476.0,982.0,2233,484,20.0,0.0
3077_01,3,1,2,114,2,1,21.0,0,0.0,0.0,0.0,1159,9,0.0,0.0
3077_02,3,1,2,114,2,1,27.0,0,0.0,0.0,0.0,725,9,0.0,0.0
3078_01,3,0,3,117,2,1,31.0,0,0.0,573.0,0.0,842,2099,15733.0,32.0
3078_02,3,0,3,117,2,3,31.0,1,0.0,998.0,103.0,1223,2099,15255.0,432.0
3078_03,3,1,3,117,2,3,24.0,0,0.0,0.0,0.0,987,2099,0.0,0.0
3078_04,3,0,3,117,2,3,27.0,0,0.0,2995.0,0.0,2668,2099,5534.0,4484.0
3086_01,1,0,6,643,1,3,28.0,0,0.0,488.0,307.0,1410,914,9.0,0.0
3089_01,2,1,5,202,2,3,44.0,0,0.0,0.0,0.0,1584,2216,0.0,0.0
3094_01,1,1,7,484,2,3,19.0,0,0.0,0.0,0.0,2563,1271,0.0,0.0
3097_01,2,1,6,644,1,3,14.0,0,0.0,0.0,0.0,1214,428,0.0,-1.0
3098_01,1,0,5,195,1,3,65.0,0,19.0,33.0,168.0,1448,216,62.0,1387.0
3101_01,2,0,4,104,2,3,73.0,0,1858.0,0.0,382.0,1039,2264,8.0,329.0
3105_01,3,1,3,105,1,3,-1.0,0,0.0,0.0,0.0,1238,311,0.0,0.0
3105_02,3,0,3,105,1,3,25.0,0,0.0,4827.0,0.0,2742,311,75.0,1919.0
3105_03,3,1,3,105,1,0,-1.0,0,0.0,0.0,0.0,1204,311,0.0,0.0
3106_01,1,0,6,587,2,3,34.0,0,2.0,768.0,8.0,943,143,0.0,0.0
3107_01,1,1,7,486,2,3,63.0,0,0.0,0.0,0.0,2427,1513,-1.0,0.0
3108_01,1,1,7,508,1,3,53.0,0,0.0,0.0,0.0,2600,2091,0.0,0.0
3109_01,1,0,7,487,2,3,18.0,0,2.0,807.0,0.0,1524,2147,0.0,0.0
3115_01,1,1,7,489,2,2,40.0,0,0.0,0.0,0.0,780,122,0.0,0.0
3122_01,2,0,4,98,1,3,28.0,0,783.0,-1.0,274.0,1915,1560,0.0,0.0
3122_02,2,0,6,647,1,3,45.0,0,951.0,93.0,0.0,2673,1582,0.0,194.0
